#relative abundance information for RUN: undefined, at species level
#project_id: PRJNA448494
#original_sample_description: UNI006: NGTs
#run_id: SRR6928749
#experiment_type: Amplicon
#instrument_model: Illumina HiSeq 2500
#nr_reads_sequenced: 262643
#host_age: null
#sex: Male
#BMI: null
#country: India
#longitude: 73.8567
#latitude: 18.5204
#loaded_uid: 48160
#QCStatus: 1
#QCMessage: 
#Original_Project_description: Type 2 diabetes (T2D) though considered as a metabolic non -communicable disease has reached to epidemic proportions in India. A link has been proposed between gut microbiota and development of metabolic disorders by researchers across the globe but data on Indian populations is limited. We sought to address variation in microbial community composition, distribution and community alteration in diabetic subjects and their association with the biochemical factors
ncbi_taxon_id	relative_abundance	scientific_name
376804	0.0104077	Bacteroides barnesiae
40214	0.00130097	Acinetobacter johnsonii
882141	0.00130097	Bacillus sp. IHB B 2296
1328	0.00325241	Streptococcus anginosus
180311	0.000650483	Hespellia stercorisuis
214853	0.00195145	Anaerofustis stercorihominis
1502	0.00780579	Clostridium perfringens
46206	0.000650483	Pseudobutyrivibrio ruminis
1510	0.00130097	[Clostridium] stercorarium
78120	0.00130097	Succinispira mobilis
319236	0.000650483	Nonlabens sediminis
185293	0.0325241	Prevotella oryzae
871325	0.000650483	Bacteroides faecichinchillae
367742	0.0604949	Ureibacillus composti
239935	2.93107	Akkermansia muciniphila
84026	0.0338251	[Clostridium] methylpentosum
115979	0.00585434	Bacillus nealsonii
1246	0.000650483	Leuconostoc lactis
418646	0.00130097	Rhodanobacter ginsengisoli
43675	0.00130097	Rothia mucilaginosa
1270	0.000650483	Micrococcus luteus
89059	0.000650483	Lactobacillus acidipiscis
351091	0.192543	Oscillibacter valericigenes
1522	0.0136601	[Clostridium] innocuum
93222	0.00130097	Pandoraea sputorum
589437	0.00715531	Prevotella scopos
449659	0.0039029	Lactobacillus pobuzihii
1686	0.0273203	Bifidobacterium catenulatum
41976	0.000650483	Porphyromonas catoniae
1244	0.000650483	Leuconostoc gelidum
105841	0.00195145	Anaerostipes caccae
1661032	0.000650483	Pseudomonas sp. NBRC 111117
46506	0.0474852	Bacteroides stercoris
78343	0.00650483	Bifidobacterium boum
57732	0.000650483	Enterococcus asini
69823	0.00195145	Selenomonas sputigena
1078480	0.00195145	Haemophilus sputorum
179995	0.170426	Anaerobiospirillum thomasii
901	0.00195145	Desulfovibrio piger
736	0.000650483	Haemophilus paraphrohaemolyticus
1603886	0.00130097	Bifidobacterium lemurum
1338	0.00325241	Streptococcus intermedius
33953	0.00130097	Clostridium aminobutyricum
46228	0.00910676	Ruminococcus lactaris
28127	0.00195145	Prevotella buccalis
1382	0.000650483	Atopobium parvulum
983706	0.0039029	Bifidobacterium reuteri
1765963	0.000650483	Deinococcus sp. YIM F302
84112	0.00195145	Eggerthella lenta
47770	0.00520386	Lactobacillus crispatus
301301	0.193193	Roseburia hominis
69824	0.00130097	[Clostridium] cocleatum
39777	0.00260193	Veillonella atypica
820	0.254989	Bacteroides uniformis
356829	0.00585434	Bifidobacterium tsurumiense
762211	0.0039029	Bifidobacterium stellenboschense
40215	0.000650483	Acinetobacter junii
1343	0.0383785	Streptococcus vestibularis
47877	0.000650483	Pseudomonas amygdali
33039	0.0136601	[Ruminococcus] torques
28129	0.00520386	Prevotella denticola
1684	0.00325241	Bifidobacterium asteroides
202267	0.000650483	Halomonas sp. YIM-kkny11
39778	0.0643978	Veillonella dispar
28128	0.000650483	Prevotella corporis
